"annee";"code_departement";"departement";"amm";"quantite_produit";"conditionnement";"eaj";"achat_etranger"
2022;"46";"LOT";"2180233";313.03;"l";"Non";"Non"
2022;"46";"LOT";"2180256";168.8;"kg";"Oui";"Non"
2022;"46";"LOT";"2180260";96.0;"kg";"Non";"Non"
2022;"46";"LOT";"2180289";1.5;"l";"Oui";"Non"
2022;"46";"LOT";"2180319";26.4;"l";"Oui";"Non"
2022;"46";"LOT";"2180334";6.0;"l";"Non";"Non"
2022;"46";"LOT";"2180379";37.5;"l";"Non";"Non"
2022;"46";"LOT";"2180380";56.29;"l";"Non";"Non"
2022;"46";"LOT";"2180404";145.0;"l";"Non";"Non"
2022;"46";"LOT";"2180408";1.0;"l";"Oui";"Non"
2022;"46";"LOT";"2180463";1820.0;"kg";"Non";"Non"
2022;"46";"LOT";"2180474";60.0;"l";"Non";"Non"
2022;"46";"LOT";"2180593";81.0;"l";"Non";"Non"
2022;"46";"LOT";"2180631";390.0;"l";"Non";"Non"
2022;"46";"LOT";"2180670";770.0;"kg";"Non";"Non"
2022;"46";"LOT";"2180672";25.0;"l";"Non";"Non"
2022;"46";"LOT";"2180858";3.92;"kg";"Oui";"Non"
2022;"46";"LOT";"2180864";320.0;"l";"Non";"Non"
2022;"46";"LOT";"2180865";0.88;"l";"Non";"Non"
2022;"46";"LOT";"2180888";1.0;"l";"Oui";"Non"
2022;"46";"LOT";"2189993";50.0;"kg";"Oui";"Non"
2022;"46";"LOT";"2189996";4.0;"l";"Non";"Non"
2022;"46";"LOT";"2190010";137.5;"kg";"Non";"Non"
2022;"46";"LOT";"2190016";10.0;"l";"Non";"Non"
2022;"46";"LOT";"2190025";1.5;"kg";"Non";"Non"
2022;"46";"LOT";"2190040";20.0;"l";"Non";"Non"
2022;"46";"LOT";"2190041";10.0;"l";"Non";"Non"
2022;"46";"LOT";"2190047";295.0;"l";"Non";"Non"
2022;"46";"LOT";"2190054";1440.0;"l";"Non";"Non"
2022;"46";"LOT";"2190062";41.2;"l";"Non";"Non"
2022;"46";"LOT";"2190088";27.75;"l";"Oui";"Non"
2022;"46";"LOT";"2190129";50.0;"l";"Non";"Non"
2022;"46";"LOT";"2190148";1.0;"l";"Non";"Non"
2022;"46";"LOT";"2190149";243.0;"l";"Non";"Non"
2022;"46";"LOT";"2190173";4482.0;"kg";"Non";"Non"
2022;"46";"LOT";"2190190";2.25;"l";"Oui";"Non"
2022;"46";"LOT";"2190214";190.0;"l";"Non";"Non"
2022;"46";"LOT";"2190246";42.0;"l";"Non";"Non"
2022;"46";"LOT";"2190268";14.1;"l";"Non";"Non"
2022;"46";"LOT";"2190311";115.68;"l";"Non";"Non"
2022;"46";"LOT";"2190319";70.0;"l";"Oui";"Non"
2022;"46";"LOT";"2190346";0.27;"kg";"Oui";"Non"
2022;"46";"LOT";"2190395";10.0;"l";"Non";"Non"
2022;"46";"LOT";"2190441";34.0;"l";"Non";"Non"
2022;"46";"LOT";"2190468";8.0;"kg";"Non";"Non"
2022;"46";"LOT";"2190509";255.0;"l";"Non";"Non"
2022;"46";"LOT";"2190538";580.0;"l";"Non";"Non"
2022;"46";"LOT";"2190559";160.0;"l";"Non";"Non"
2022;"46";"LOT";"2190594";0.1;"l";"Non";"Non"
2022;"46";"LOT";"2190634";265.0;"l";"Non";"Non"
2022;"46";"LOT";"2190635";20.0;"l";"Non";"Non"
2022;"46";"LOT";"2190639";70.0;"l";"Non";"Non"
2022;"46";"LOT";"2190659";1.0;"l";"Non";"Non"
2022;"46";"LOT";"2190686";405.52;"l";"Non";"Non"
2022;"46";"LOT";"2190722";50.0;"l";"Non";"Non"
2022;"46";"LOT";"2190730";320.0;"l";"Non";"Non"
2022;"46";"LOT";"2190760";169.4;"kg";"Oui";"Non"
2022;"46";"LOT";"2190808";36.0;"l";"Oui";"Non"
2022;"46";"LOT";"2190811";66.56;"l";"Oui";"Non"
2022;"46";"LOT";"2190883";10.0;"l";"Non";"Non"
2022;"46";"LOT";"2190939";90.0;"l";"Non";"Non"
2022;"46";"LOT";"2200059";8012.9;"l";"Oui";"Non"
2022;"46";"LOT";"2200063";20.0;"l";"Non";"Non"
2022;"46";"LOT";"2200066";200.0;"l";"Non";"Non"
2022;"46";"LOT";"2200067";39.2;"kg";"Oui";"Non"
2022;"46";"LOT";"2200068";41.1;"kg";"Oui";"Non"
2022;"46";"LOT";"2200078";0.93;"l";"Non";"Non"
2022;"46";"LOT";"2200132";361.23;"l";"Non";"Non"
2022;"46";"LOT";"2200195";80.0;"kg";"Non";"Non"
2022;"46";"LOT";"2200215";5.0;"l";"Non";"Non"
2022;"46";"LOT";"2200273";5.0;"l";"Non";"Non"
2022;"46";"LOT";"2200274";35.0;"kg";"Non";"Non"
2022;"46";"LOT";"2200299";10.0;"l";"Non";"Non"
2022;"46";"LOT";"2200317";69.0;"l";"Non";"Non"
2022;"46";"LOT";"2200333";9.0;"l";"Non";"Non"
2022;"46";"LOT";"2200372";15.25;"l";"Oui";"Non"
2022;"46";"LOT";"2200388";0.92;"kg";"Non";"Non"
2022;"46";"LOT";"2200526";12.92;"l";"Oui";"Non"
2022;"46";"LOT";"2200589";585.0;"kg";"Non";"Non"
2022;"46";"LOT";"2200736";1.79;"l";"Non";"Non"
2022;"46";"LOT";"2200753";6594.52;"l";"Non";"Non"
2022;"46";"LOT";"2200779";80.0;"kg";"Non";"Non"
2022;"46";"LOT";"2200891";30.0;"l";"Non";"Non"
2022;"46";"LOT";"2210138";15.0;"l";"Non";"Non"
2022;"46";"LOT";"2210166";10.0;"l";"Non";"Non"
2022;"46";"LOT";"2210192";330.0;"l";"Non";"Non"
2022;"46";"LOT";"2210219";514.3;"l";"Non";"Non"
2022;"46";"LOT";"2210355";350.0;"l";"Non";"Non"
2022;"46";"LOT";"2210423";18.0;"l";"Non";"Non"
2022;"46";"LOT";"2210446";20.0;"l";"Non";"Non"
2022;"46";"LOT";"2210477";5.0;"kg";"Non";"Non"
2022;"46";"LOT";"2210567";416.4;"l";"Non";"Non"
2022;"46";"LOT";"2210743";145.0;"l";"Non";"Non"
2022;"46";"LOT";"2210754";1.6;"kg";"Non";"Non"
2022;"46";"LOT";"2210880";10.0;"l";"Non";"Non"
2022;"46";"LOT";"2220003";300.0;"l";"Non";"Non"
2022;"46";"LOT";"2220146";30.0;"l";"Non";"Non"
2022;"46";"LOT";"2220210";0.55;"kg";"Non";"Non"
2022;"46";"LOT";"5100219";5275.0;"kg";"Non";"Non"
2022;"46";"LOT";"6400401";20.0;"kg";"Non";"Non"
2022;"46";"LOT";"7100280";105.0;"l";"Non";"Non"
2022;"46";"LOT";"7200313";155.0;"l";"Non";"Non"
2022;"46";"LOT";"7400610";2.0;"l";"Oui";"Non"
2022;"46";"LOT";"7400634";0.6;"kg";"Non";"Non"
2022;"46";"LOT";"7400755";5.0;"kg";"Non";"Non"
2022;"46";"LOT";"7500716";1905.0;"kg";"Non";"Non"
2022;"46";"LOT";"7600008";1.0;"l";"Non";"Non"
2022;"46";"LOT";"7700216";3447.59;"l";"Non";"Non"
2022;"46";"LOT";"7800132";5.0;"l";"Non";"Non"
2022;"46";"LOT";"7900708";5.0;"l";"Non";"Non"
2022;"46";"LOT";"7900753";9.9;"l";"Non";"Non"
2022;"46";"LOT";"8100006";12.0;"l";"Non";"Non"
2022;"46";"LOT";"8100462";3.45;"kg";"Non";"Non"
2022;"46";"LOT";"8100472";12.0;"l";"Non";"Non"
2022;"46";"LOT";"8200538";10.0;"l";"Non";"Non"
2022;"46";"LOT";"8300025";2.0;"l";"Non";"Non"
2022;"46";"LOT";"8300063";510.0;"l";"Non";"Non"
2022;"46";"LOT";"8300488";700.0;"l";"Non";"Non"
2022;"46";"LOT";"8400096";158.0;"l";"Non";"Non"
2022;"46";"LOT";"8400255";33.82;"kg";"Non";"Non"
2022;"46";"LOT";"8400364";0.08;"l";"Oui";"Non"
2022;"46";"LOT";"8400528";670.9;"l";"Non";"Non"
2022;"46";"LOT";"8400574";970.0;"l";"Non";"Non"
2022;"46";"LOT";"8400600";18.0;"l";"Non";"Non"
2022;"46";"LOT";"8500174";8.0;"l";"Non";"Non"
2022;"46";"LOT";"8500351";2.02;"kg";"Non";"Non"
2022;"46";"LOT";"8600063";0.12;"kg";"Oui";"Non"
2022;"46";"LOT";"8600232";220.0;"l";"Non";"Non"
2022;"46";"LOT";"8600243";612.5;"l";"Non";"Non"
2022;"46";"LOT";"8600313";275.0;"l";"Non";"Non"
2022;"46";"LOT";"8600349";17.4;"kg";"Oui";"Non"
2022;"46";"LOT";"8600395";14.32;"kg";"Oui";"Non"
2022;"46";"LOT";"8700002";2214.0;"l";"Non";"Non"
2022;"46";"LOT";"8700020";429.2;"l";"Non";"Non"
2022;"46";"LOT";"8700107";7770.49;"kg";"Non";"Non"
2022;"46";"LOT";"8700111";7.71;"kg";"Non";"Non"
2022;"46";"LOT";"8700118";50.0;"l";"Non";"Non"
2022;"46";"LOT";"8700196";208.5;"l";"Non";"Non"
2022;"46";"LOT";"8700462";7817.36;"l";"Non";"Non"
2022;"46";"LOT";"8800029";150.0;"l";"Non";"Non"
2022;"46";"LOT";"8800161";90.0;"l";"Non";"Non"
2022;"46";"LOT";"8800199";70.0;"l";"Non";"Non"
2022;"46";"LOT";"8800395";295.0;"l";"Non";"Non"
2022;"46";"LOT";"8800504";2.0;"l";"Non";"Non"
2022;"46";"LOT";"8800519";51.0;"kg";"Non";"Non"
2022;"46";"LOT";"8800603";80.0;"l";"Non";"Non"
2022;"46";"LOT";"8800827";5.0;"l";"Non";"Non"
2022;"46";"LOT";"8800841";96.0;"l";"Non";"Non"
2022;"46";"LOT";"8800941";180.0;"kg";"Non";"Non"
2022;"46";"LOT";"8900564";259.0;"l";"Non";"Non"
2022;"46";"LOT";"8900620";120.0;"l";"Non";"Non"
2022;"46";"LOT";"8900681";240.0;"l";"Non";"Non"
2022;"46";"LOT";"9000069";35.0;"l";"Non";"Non"
2022;"46";"LOT";"9000184";105.0;"l";"Non";"Non"
2022;"46";"LOT";"9000222";10402.32;"l";"Non";"Non"
2022;"46";"LOT";"9000259";5.81;"kg";"Non";"Non"
2022;"46";"LOT";"9000277";1080.0;"kg";"Non";"Non"
2022;"46";"LOT";"9000490";958.2;"l";"Non";"Non"
2022;"46";"LOT";"9000619";1040.0;"l";"Non";"Non"
2022;"46";"LOT";"9000741";220.0;"l";"Non";"Non"
2022;"46";"LOT";"9000833";45.0;"l";"Non";"Non"
2022;"46";"LOT";"9100231";0.4;"kg";"Oui";"Non"
2022;"46";"LOT";"9100296";1135.0;"l";"Non";"Non"
2022;"46";"LOT";"9100418";1032.23;"l";"Non";"Non"
2022;"46";"LOT";"9100558";0.75;"kg";"Non";"Non"
2022;"46";"LOT";"9100636";5.0;"l";"Non";"Non"
2022;"46";"LOT";"9200073";0.8;"kg";"Non";"Non"
2022;"46";"LOT";"9200159";6.0;"l";"Non";"Non"
2022;"46";"LOT";"9200214";2150.0;"kg";"Non";"Non"
2022;"46";"LOT";"9200215";77.5;"kg";"Non";"Non"
2022;"46";"LOT";"9200436";1250.0;"l";"Non";"Non"
2022;"46";"LOT";"9200482";7.52;"kg";"Non";"Non"
2022;"46";"LOT";"9200548";9.16;"l";"Non";"Non"
2022;"46";"LOT";"9300032";175.0;"l";"Non";"Non"
2022;"46";"LOT";"9300108";25.0;"kg";"Non";"Non"
2022;"46";"LOT";"9300143";110.0;"kg";"Non";"Non"
2022;"46";"LOT";"9300186";214.0;"kg";"Non";"Non"
2022;"46";"LOT";"9300189";10.0;"l";"Non";"Non"
2022;"46";"LOT";"9300285";6.0;"l";"Non";"Non"
2022;"46";"LOT";"9300322";65.0;"l";"Non";"Non"
2022;"46";"LOT";"9300487";100.0;"l";"Non";"Non"
2022;"46";"LOT";"9300504";430.0;"l";"Non";"Non"
2022;"46";"LOT";"9400008";6.66;"l";"Non";"Non"
2022;"46";"LOT";"9400012";3.0;"l";"Non";"Non"
2022;"46";"LOT";"9400039";1.2;"l";"Oui";"Non"
2022;"46";"LOT";"9400052";5.0;"l";"Non";"Non"
2022;"46";"LOT";"9400085";178.0;"l";"Non";"Non"
2022;"46";"LOT";"9400280";385.0;"kg";"Non";"Non"
2022;"46";"LOT";"9400463";5.0;"l";"Non";"Non"
2022;"46";"LOT";"9400485";10.0;"l";"Non";"Non"
2022;"46";"LOT";"9500040";119.0;"l";"Non";"Non"
2022;"46";"LOT";"9500147";235.8;"kg";"Oui";"Non"
2022;"46";"LOT";"9500234";16.0;"l";"Non";"Non"
2022;"46";"LOT";"9500302";21.14;"kg";"Oui";"Non"
2022;"46";"LOT";"9500321";20.0;"kg";"Non";"Non"
2022;"46";"LOT";"9500341";21.59;"kg";"Oui";"Non"
2022;"46";"LOT";"9500432";125.0;"l";"Non";"Non"
2022;"46";"LOT";"9500452";4215.0;"kg";"Non";"Non"
2022;"46";"LOT";"9500484";1.8;"l";"Oui";"Non"
2022;"46";"LOT";"9500485";35.0;"l";"Oui";"Non"
2022;"46";"LOT";"9500562";5.0;"l";"Oui";"Non"
2022;"46";"LOT";"9500568";177.0;"kg";"Non";"Non"
2022;"46";"LOT";"9500595";17.0;"l";"Non";"Non"
2022;"46";"LOT";"9500628";86.0;"kg";"Non";"Non"
2022;"46";"LOT";"9500649";5281.21;"kg";"Non";"Non"
2022;"46";"LOT";"9600001";552.0;"kg";"Non";"Non"
2022;"46";"LOT";"9600025";12.0;"kg";"Non";"Non"
2022;"46";"LOT";"9600093";675.96;"l";"Non";"Non"
2022;"46";"LOT";"9600097";1.0;"l";"Oui";"Non"
2022;"46";"LOT";"9600103";15.0;"kg";"Non";"Non"
2022;"46";"LOT";"9600116";10.0;"kg";"Non";"Non"
2022;"46";"LOT";"9600195";70.0;"l";"Non";"Non"
2022;"46";"LOT";"9600197";39.89;"kg";"Non";"Non"
2022;"46";"LOT";"9600368";12.0;"kg";"Non";"Non"
2022;"46";"LOT";"9600370";185.0;"l";"Non";"Non"
2022;"46";"LOT";"9600390";2010.0;"l";"Non";"Non"
2022;"46";"LOT";"9600395";62.0;"kg";"Non";"Non"
2022;"46";"LOT";"9600526";0.2;"kg";"Non";"Non"
2022;"46";"LOT";"9600548";10.0;"l";"Non";"Non"
2022;"46";"LOT";"9700070";22.62;"kg";"Non";"Non"
2022;"46";"LOT";"9700214";6.6;"kg";"Non";"Non"
2022;"46";"LOT";"9700332";35.0;"l";"Non";"Non"
2022;"46";"LOT";"9700401";2220.0;"kg";"Non";"Non"
2022;"46";"LOT";"9800018";65.0;"l";"Non";"Non"
2022;"46";"LOT";"9800076";155.75;"l";"Non";"Non"
2022;"46";"LOT";"9800096";1.0;"l";"Non";"Non"
2022;"46";"LOT";"9800098";75.0;"kg";"Non";"Non"
2022;"46";"LOT";"9800100";980.7;"l";"Non";"Non"
2022;"46";"LOT";"9800144";101.63;"kg";"Non";"Non"
2022;"46";"LOT";"9800182";1544.0;"l";"Non";"Non"
2022;"46";"LOT";"9800244";50.31;"kg";"Non";"Non"
2022;"46";"LOT";"9800245";121447.32;"kg";"Non";"Non"
2022;"46";"LOT";"9800259";802.2;"l";"Non";"Non"
2022;"46";"LOT";"9800262";1.8;"kg";"Non";"Non"
2022;"46";"LOT";"9800289";1.0;"l";"Non";"Non"
2022;"46";"LOT";"9800304";10.0;"l";"Non";"Non"
2022;"46";"LOT";"9800307";1.0;"l";"Non";"Non"
2022;"46";"LOT";"9800320";11.95;"kg";"Non";"Non"
2022;"46";"LOT";"9800336";377.0;"l";"Non";"Non"
2022;"46";"LOT";"9800344";9.72;"l";"Non";"Non"
2022;"46";"LOT";"9800347";5.0;"l";"Non";"Non"
2022;"46";"LOT";"9800395";105.0;"kg";"Non";"Non"
2022;"46";"LOT";"9800420";0.82;"l";"Non";"Non"
2022;"46";"LOT";"9800474";22330.47;"kg";"Non";"Non"
2022;"46";"LOT";"9800481";354.0;"l";"Non";"Non"
2022;"46";"LOT";"9900037";165.25;"kg";"Non";"Non"
2022;"46";"LOT";"9900047";502.37;"l";"Non";"Non"
2022;"46";"LOT";"9900115";141.0;"l";"Non";"Non"
2022;"46";"LOT";"9900189";32.0;"kg";"Non";"Non"
2022;"46";"LOT";"9900227";247.43;"l";"Non";"Non"
2022;"46";"LOT";"9900251";952.6;"l";"Non";"Non"
2022;"46";"LOT";"9900257";2222.4;"kg";"Oui";"Non"
2022;"46";"LOT";"9900340";30.0;"l";"Non";"Non"
2022;"46";"LOT";"9900371";0.08;"kg";"Oui";"Non"
2022;"46";"LOT";"9900446";10.13;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"1030003";50.44;"l";"Oui";"Non"
2022;"47";"LOT ET GARONNE";"2000003";555.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2000018";25471.75;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2000027";30.0;"l";"Oui";"Oui"
2022;"47";"LOT ET GARONNE";"2000044";3343.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2000046";125.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2000080";1.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2000121";650.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2000122";208.45;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2000125";955.1;"kg";"Oui";"Non"
2022;"47";"LOT ET GARONNE";"2000201";106.1;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2000202";240.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2000205";0.6;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2000210";40.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2000236";32.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2000299";283.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2000301";628.8;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2000316";1425.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2000324";56.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2000327";7994.0;"l";"Non";"Oui"
2022;"47";"LOT ET GARONNE";"2000336";30.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2000369";44.6;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2000380";315.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2000447";3.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2000461";420.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2000517";2900.89;"l";"Non";"Oui"
2022;"47";"LOT ET GARONNE";"2000536";161.35;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2010019";2600.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2010023";3278.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2010027";33.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2010030";590.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2010130";8171.0;"kg";"Non";"Oui"
2022;"47";"LOT ET GARONNE";"2010206";11.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2010239";955.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2010280";1434.54;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2010282";832.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2010288";1.5;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2010398";416.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2010410";0.75;"kg";"Oui";"Non"
2022;"47";"LOT ET GARONNE";"2010427";45.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2010441";27980.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2010502";20.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2010509";188.4;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2010513";3182.5;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2010525";1.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2010531";40.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2010537";3.6;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2010610";30.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2010613";10.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2010618";710.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2020003";1.0;"kg";"Oui";"Non"
2022;"47";"LOT ET GARONNE";"2020021";518.25;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2020069";42.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2020099";39.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2020219";14.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2020226";839.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2020241";64.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2020448";3.6;"l";"Oui";"Non"
2022;"47";"LOT ET GARONNE";"2020474";237.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2030011";190.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2030071";18265.0;"kg";"Non";"Oui"
2022;"47";"LOT ET GARONNE";"2030073";135.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2030085";6.0;"l";"Non";"Oui"
2022;"47";"LOT ET GARONNE";"2030174";1.9;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2030175";28.01;"kg";"Oui";"Non"
2022;"47";"LOT ET GARONNE";"2030255";330.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2030259";167.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2030274";20.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2030323";10919.3602;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2030332";265.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2030342";2000.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2030404";1120.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2030457";1.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2040120";8.3;"kg";"Non";"Oui"
2022;"47";"LOT ET GARONNE";"2040146";1957.19;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2040199";60.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2040354";45.5;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2050046";854.6;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2050075";608.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2050076";173.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2060002";348.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2060026";10.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2060034";16875.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2060045";357.5;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2060050";795.81;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2060051";223.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2060063";16.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2060084";7326.37;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2060085";73.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2060086";1.25;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2060088";49910.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2060098";667.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2060113";269.5;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2060115";25.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2060116";885.04;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2060118";15580.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2060127";352.13;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2060130";44.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2060131";153.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2060132";8.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2060134";7011.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2060172";278.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2060194";3264.28;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2070077";50.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2070088";140.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2070107";725.0;"l";"Non";"Oui"
2022;"47";"LOT ET GARONNE";"2070133";1560.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2070136";140.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2070143";380.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2070193";170.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2070221";1010.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2080010";2400.0;"l";"Non";"Oui"
2022;"47";"LOT ET GARONNE";"2080019";55.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2080025";275.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2080026";1583.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2080029";805.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2080038";5155.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2080060";213.0;"l";"Non";"Oui"
2022;"47";"LOT ET GARONNE";"2080063";264.4;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2080070";355.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2080098";190.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2080102";1555.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2080104";32.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2080105";765.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2080114";510.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2080117";3.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2080121";6.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2080123";30.6;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2080124";21.68;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2080125";81.9;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2080129";47.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2080136";192.0;"kg";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2080145";645.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2080147";5.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2090008";0.5;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2090009";170.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2090011";14560.06;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2090016";1675.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2090019";250.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2090027";220.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2090028";45.0;"l";"Non";"Non"
2022;"47";"LOT ET GARONNE";"2090037";847.0;"kg";"Non";"Non"
