"annee";"code_postal_acheteur";"amm";"quantite_produit";"conditionnement";"eaj";"achat_etranger"
2022;"00000";"2160260";"105";"l";"Non";"Non"
2022;"00000";"2160263";"85";"l";"Non";"Non"
2022;"00000";"2160272";"2.50";"l";"Non";"Non"
2022;"00000";"2160278";"84";"kg";"Non";"Non"
2022;"00000";"2160384";"125";"l";"Non";"Non"
2022;"00000";"2160387";"235";"l";"Non";"Non"
2022;"00000";"2160390";"8.7";"kg";"Non";"Non"
2022;"00000";"2160395";"760";"l";"Non";"Non"
2022;"00000";"2160400";"30";"l";"Non";"Non"
2022;"00000";"2160409";"1014";"kg";"Non";"Non"
2022;"00000";"2160417";"12";"kg";"Non";"Non"
2022;"00000";"2160423";"374.62";"kg";"Non";"Non"
2022;"00000";"2160475";"11250";"kg";"Non";"Non"
2022;"00000";"2160479";"370";"l";"Non";"Non"
2022;"00000";"2160484";"4";"l";"Non";"Non"
2022;"00000";"2160492";"4.0";"kg";"Non";"Non"
2022;"00000";"2160508";"13";"l";"Non";"Oui"
2022;"00000";"2160512";"160";"kg";"Non";"Non"
2022;"00000";"2160527";"333";"l";"Non";"Non"
2022;"00000";"2160549";"25";"kg";"Non";"Oui"
2022;"00000";"2160556";"15";"l";"Non";"Non"
2022;"00000";"2160608";"126";"l";"Non";"Non"
2022;"00000";"2160615";"1000.05";"kg";"Oui";"Non"
2022;"00000";"2160617";"362.42";"l";"Non";"Non"
2022;"00000";"2160659";"14.54";"kg";"Non";"Non"
2022;"00000";"2160686";"30";"kg";"Non";"Non"
2022;"00000";"2160693";"84";"l";"Non";"Non"
2022;"00000";"2160706";"1";"l";"Non";"Non"
2022;"00000";"2160710";"24.44";"l";"Non";"Non"
2022;"00000";"2160713";"84";"l";"Non";"Non"
2022;"00000";"2160723";"0.75";"l";"Non";"Non"
2022;"00000";"2160724";"165";"l";"Non";"Non"
2022;"00000";"2160726";"1355";"l";"Non";"Non"
2022;"00000";"2160730";"75.18";"l";"Non";"Non"
2022;"00000";"2160752";"95";"l";"Non";"Non"
2022;"00000";"2160756";"545";"l";"Non";"Non"
2022;"00000";"2160781";"100";"l";"Non";"Non"
2022;"00000";"2160792";"5";"kg";"Non";"Non"
2022;"00000";"2160802";"25";"l";"Non";"Non"
2022;"00000";"2160817";"10";"l";"Non";"Non"
2022;"00000";"2160818";"3667";"l";"Non";"Non"
2022;"00000";"2160824";"30";"kg";"Non";"Oui"
2022;"00000";"2160841";"111";"kg";"Non";"Non"
2022;"00000";"2160842";"4";"kg";"Non";"Non"
2022;"00000";"2160860";"12";"l";"Non";"Non"
2022;"00000";"2160920";"135";"l";"Non";"Non"
2022;"00000";"2160931";"4131.75";"l";"Non";"Non"
2022;"00000";"2160936";"56";"l";"Non";"Non"
2022;"00000";"2160937";"229";"l";"Non";"Non"
2022;"00000";"2160959";"470";"l";"Non";"Non"
2022;"00000";"2160962";"62";"l";"Non";"Non"
2022;"00000";"2160963";"277.02";"l";"Non";"Non"
2022;"00000";"2160967";"6.16";"l";"Non";"Non"
2022;"00000";"2160985";"900";"l";"Non";"Non"
2022;"00000";"2161080";"204.78";"l";"Non";"Non"
2022;"00000";"2161101";"1485.05";"l";"Non";"Non"
2022;"00000";"2161106";"5";"l";"Non";"Non"
2022;"00000";"2169998";"0.05";"kg";"Non";"Non"
2022;"00000";"2169999";"2";"l";"Non";"Non"
2022;"00000";"2170031";"170";"l";"Non";"Non"
2022;"00000";"2170035";"0.6";"kg";"Non";"Non"
2022;"00000";"2170085";"2026.70";"l";"Non";"Non"
2022;"00000";"2170139";"148";"l";"Non";"Non"
2022;"00000";"2170158";"26.05";"l";"Non";"Non"
2022;"00000";"2170194";"10";"l";"Non";"Non"
2022;"00000";"2170200";"30";"l";"Non";"Non"
2022;"00000";"2170208";"37";"kg";"Non";"Non"
2022;"00000";"2170216";"7";"kg";"Non";"Non"
2022;"00000";"2170230";"34.86";"l";"Non";"Non"
2022;"00000";"2170237";"5.4";"kg";"Non";"Non"
2022;"00000";"2170243";"4234.43";"l";"Oui";"Non"
2022;"00000";"2170263";"30";"l";"Non";"Oui"
2022;"00000";"2170321";"200";"l";"Non";"Non"
2022;"00000";"2170332";"25";"l";"Non";"Non"
2022;"00000";"2170355";"155.30";"l";"Oui";"Non"
2022;"00000";"2170381";"650";"l";"Non";"Non"
2022;"00000";"2170392";"20";"kg";"Non";"Non"
2022;"00000";"2170410";"4";"l";"Non";"Non"
2022;"00000";"2170412";"361.8";"l";"Non";"Non"
2022;"00000";"2170421";"75";"l";"Non";"Non"
2022;"00000";"2170423";"30";"l";"Non";"Non"
2022;"00000";"2170424";"20";"l";"Non";"Non"
2022;"00000";"2170425";"25";"l";"Non";"Non"
2022;"00000";"2170428";"12.03";"kg";"Non";"Non"
2022;"00000";"2170429";"40";"l";"Non";"Non"
2022;"00000";"2170434";"23.3";"kg";"Non";"Non"
2022;"00000";"2170437";"21";"l";"Non";"Non"
2022;"00000";"2170455";"15";"l";"Non";"Non"
2022;"00000";"2170457";"130";"l";"Non";"Non"
2022;"00000";"2170458";"135.95";"kg";"Non";"Non"
2022;"00000";"2170459";"6692.4";"l";"Non";"Non"
2022;"00000";"2170462";"500";"l";"Non";"Non"
2022;"00000";"2170464";"20";"l";"Non";"Non"
2022;"00000";"2170501";"2.5";"kg";"Non";"Non"
2022;"00000";"2170547";"2.5";"kg";"Non";"Non"
2022;"00000";"2170654";"24.25";"kg";"Non";"Non"
2022;"00000";"2170684";"455";"l";"Non";"Non"
2022;"00000";"2170685";"1970.76";"l";"Oui";"Non"
2022;"00000";"2170691";"492.65";"l";"Non";"Non"
2022;"00000";"2170697";"32.29";"kg";"Non";"Non"
2022;"00000";"2170698";"35";"kg";"Non";"Non"
2022;"00000";"2170700";"103.19";"l";"Non";"Non"
2022;"00000";"2170711";"18";"kg";"Non";"Non"
2022;"00000";"2170712";"5";"l";"Non";"Non"
2022;"00000";"2170752";"22.30";"l";"Non";"Non"
2022;"00000";"2170757";"535";"l";"Non";"Non"
2022;"00000";"2170769";"30";"l";"Non";"Oui"
2022;"00000";"2170780";"2";"kg";"Non";"Non"
2022;"00000";"2170785";"1658.11";"kg";"Non";"Non"
2022;"00000";"2170843";"25";"l";"Non";"Oui"
2022;"00000";"2170917";"500";"l";"Non";"Non"
2022;"00000";"2170932";"0.23";"l";"Oui";"Non"
2022;"00000";"2170933";"68";"kg";"Non";"Non"
2022;"00000";"2170960";"1.14";"kg";"Non";"Non"
2022;"00000";"2170977";"525.07";"l";"Oui";"Non"
2022;"00000";"2170978";"382.74";"l";"Oui";"Non"
2022;"00000";"2170979";"38";"kg";"Non";"Non"
2022;"00000";"2170992";"18";"l";"Non";"Non"
2022;"00000";"2170997";"45";"kg";"Non";"Non"
2022;"00000";"2171010";"406.15";"l";"Non";"Non"
2022;"00000";"2171049";"60";"l";"Non";"Non"
2022;"00000";"2171054";"363.2";"l";"Non";"Non"
2022;"00000";"2171058";"15";"l";"Non";"Non"
2022;"00000";"2171066";"0.35";"l";"Non";"Non"
2022;"00000";"2171067";"958.08";"l";"Oui";"Non"
2022;"00000";"2171073";"60.30";"kg";"Non";"Non"
2022;"00000";"2171086";"8";"l";"Non";"Non"
2022;"00000";"2171089";"12";"kg";"Non";"Non"
2022;"00000";"2171111";"95";"l";"Non";"Non"
2022;"00000";"2171119";"708.29";"kg";"Non";"Non"
2022;"00000";"2171126";"7.56";"kg";"Non";"Non"
2022;"00000";"2171134";"215.81";"l";"Non";"Non"
2022;"00000";"2171140";"140";"kg";"Non";"Non"
2022;"00000";"2171141";"305";"l";"Non";"Non"
2022;"00000";"2171200";"938.64";"kg";"Non";"Non"
2022;"00000";"2171204";"0.48";"kg";"Non";"Non"
2022;"00000";"2171243";"110";"kg";"Non";"Non"
2022;"00000";"2171250";"74.85";"l";"Oui";"Non"
2022;"00000";"2171251";"1";"kg";"Non";"Non"
2022;"00000";"2171253";"428.67";"l";"Non";"Non"
2022;"00000";"2171306";"15";"l";"Non";"Non"
2022;"00000";"2171307";"12";"kg";"Non";"Non"
2022;"00000";"2171312";"35.30";"l";"Oui";"Non"
2022;"00000";"2180009";"8.54";"kg";"Non";"Non"
2022;"00000";"2180029";"55";"l";"Non";"Non"
2022;"00000";"2180039";"270";"l";"Non";"Non"
2022;"00000";"2180088";"60";"l";"Non";"Non"
2022;"00000";"2180094";"45";"l";"Non";"Non"
2022;"00000";"2180123";"127.13";"l";"Non";"Non"
2022;"00000";"2180124";"6185.36";"l";"Non";"Non"
2022;"00000";"2180147";"27";"kg";"Non";"Non"
2022;"00000";"2180189";"33";"kg";"Non";"Non"
2022;"00000";"2180196";"5";"l";"Non";"Non"
2022;"00000";"2180233";"51.3";"l";"Non";"Non"
2022;"00000";"2180244";"109";"l";"Oui";"Non"
2022;"00000";"2180245";"85";"l";"Non";"Non"
2022;"00000";"2180246";"50";"kg";"Non";"Non"
2022;"00000";"2180256";"9196.00";"kg";"Oui";"Non"
2022;"00000";"2180260";"960";"kg";"Non";"Non"
2022;"00000";"2180275";"1.76";"kg";"Oui";"Non"
2022;"00000";"2180283";"7080";"kg";"Oui";"Non"
2022;"00000";"2180289";"3.5";"l";"Oui";"Non"
2022;"00000";"2180319";"1643.56";"l";"Oui";"Non"
2022;"00000";"2180334";"160.8";"l";"Non";"Non"
2022;"00000";"2180335";"12";"l";"Non";"Non"
2022;"00000";"2180337";"60";"kg";"Non";"Non"
2022;"00000";"2180355";"60";"kg";"Non";"Oui"
2022;"00000";"2180369";"1320";"l";"Non";"Non"
2022;"00000";"2180379";"564.5";"l";"Non";"Non"
2022;"00000";"2180380";"355.71";"l";"Non";"Non"
2022;"00000";"2180401";"4";"l";"Non";"Non"
2022;"00000";"2180404";"375";"l";"Non";"Non"
2022;"00000";"2180408";"12";"l";"Oui";"Non"
2022;"00000";"2180436";"197.3";"l";"Non";"Non"
2022;"00000";"2180461";"100";"kg";"Non";"Non"
2022;"00000";"2180462";"40";"kg";"Non";"Non"
2022;"00000";"2180463";"680";"kg";"Non";"Non"
2022;"00000";"2180474";"20";"l";"Non";"Non"
2022;"00000";"2180549";"1.13";"kg";"Non";"Non"
2022;"00000";"2180598";"40";"l";"Non";"Non"
2022;"00000";"2180619";"1160";"l";"Non";"Non"
2022;"00000";"2180625";"13";"l";"Non";"Oui"
2022;"00000";"2180631";"70";"l";"Non";"Non"
2022;"00000";"2180633";"282";"l";"Non";"Non"
2022;"00000";"2180651";"48.55";"kg";"Non";"Non"
2022;"00000";"2180662";"25";"l";"Non";"Non"
2022;"00000";"2180672";"15";"l";"Non";"Non"
2022;"00000";"2180694";"85";"l";"Non";"Non"
2022;"00000";"2180720";"388.84";"l";"Non";"Non"
2022;"00000";"2180730";"10";"l";"Non";"Non"
2022;"00000";"2180735";"250";"l";"Non";"Oui"
2022;"00000";"2180751";"36";"l";"Non";"Non"
2022;"00000";"2180766";"8.46";"l";"Non";"Non"
2022;"00000";"2180807";"960";"l";"Non";"Non"
2022;"00000";"2180829";"381.32";"l";"Non";"Non"
2022;"00000";"2180834";"10";"kg";"Non";"Non"
2022;"00000";"2180858";"54.78";"kg";"Oui";"Non"
2022;"00000";"2180864";"55.05";"l";"Non";"Non"
2022;"00000";"2180865";"58.64";"l";"Non";"Non"
2022;"00000";"2180888";"317.94";"l";"Oui";"Non"
2022;"00000";"2189993";"2528.95";"kg";"Oui";"Non"
2022;"00000";"2189994";"5";"kg";"Oui";"Non"
2022;"00000";"2189996";"442";"l";"Non";"Non"
2022;"00000";"2189997";"180";"kg";"Non";"Non"
2022;"00000";"2189998";"1";"kg";"Non";"Non"
2022;"00000";"2190010";"40";"kg";"Non";"Non"
2022;"00000";"2190016";"383";"l";"Non";"Oui"
2022;"00000";"2190025";"17.5";"kg";"Non";"Non"
2022;"00000";"2190040";"25";"l";"Non";"Non"
2022;"00000";"2190041";"40";"l";"Non";"Non"
2022;"00000";"2190047";"118.82";"l";"Non";"Non"
2022;"00000";"2190054";"461";"l";"Non";"Non"
2022;"00000";"2190062";"159";"l";"Non";"Non"
2022;"00000";"2190065";"840";"l";"Non";"Non"
2022;"00000";"2190066";"884.1";"kg";"Oui";"Non"
2022;"00000";"2190088";"715.18";"l";"Oui";"Non"
2022;"00000";"2190097";"221";"l";"Non";"Non"
2022;"00000";"2190146";"2.1";"kg";"Non";"Non"
2022;"00000";"2190148";"3";"l";"Non";"Non"
2022;"00000";"2190149";"30";"l";"Non";"Non"
2022;"00000";"2190160";"870";"l";"Non";"Non"
2022;"00000";"2190173";"6155.3";"kg";"Non";"Non"
2022;"00000";"2190190";"101.35";"l";"Oui";"Non"
2022;"00000";"2190198";"3960";"l";"Non";"Non"
2022;"00000";"2190214";"383.1";"l";"Non";"Non"
2022;"00000";"2190215";"1";"l";"Non";"Non"
2022;"00000";"2190246";"180";"l";"Non";"Non"
2022;"00000";"2190265";"45";"kg";"Non";"Non"
2022;"00000";"2190268";"65.7";"l";"Non";"Non"
2022;"00000";"2190311";"31.45";"l";"Non";"Non"
2022;"00000";"2190319";"13957.34";"l";"Oui";"Non"
2022;"00000";"2190334";"120";"l";"Non";"Non"
2022;"00000";"2190346";"23.41";"kg";"Oui";"Non"
2022;"00000";"2190395";"6";"l";"Non";"Non"
2022;"00000";"2190441";"15";"l";"Non";"Non"
2022;"00000";"2190468";"23";"kg";"Non";"Non"
2022;"00000";"2190499";"5096.67";"l";"Non";"Non"
2022;"00000";"2190509";"1495.07";"l";"Non";"Non"
2022;"00000";"2190537";"120";"kg";"Non";"Non"
2022;"00000";"2190538";"40";"l";"Non";"Non"
2022;"00000";"2190549";"12";"kg";"Non";"Oui"
2022;"00000";"2190567";"43.03";"l";"Non";"Non"
2022;"00000";"2190594";"86.15";"l";"Non";"Non"
2022;"00000";"2190598";"1.11";"l";"Non";"Non"
2022;"00000";"2190607";"38";"l";"Non";"Non"
2022;"00000";"2190608";"13";"l";"Non";"Non"
2022;"00000";"2190632";"1000";"kg";"Non";"Non"
2022;"00000";"2190634";"109.37";"l";"Non";"Non"
2022;"00000";"2190635";"105";"l";"Non";"Non"
2022;"00000";"2190639";"85.08";"l";"Non";"Non"
2022;"00000";"2190652";"50";"kg";"Non";"Non"
2022;"00000";"2190659";"14";"l";"Non";"Non"
2022;"00000";"2190686";"572.59";"l";"Non";"Non"
2022;"00000";"2190687";"252";"kg";"Non";"Non"
2022;"00000";"2190717";"78";"l";"Non";"Oui"
2022;"00000";"2190722";"1730";"l";"Non";"Oui"
2022;"00000";"2190730";"265";"l";"Non";"Non"
2022;"00000";"2190760";"5649.1";"kg";"Oui";"Non"
2022;"00000";"2190808";"6334.60";"l";"Oui";"Non"
2022;"00000";"2190811";"1694.53";"l";"Oui";"Non"
2022;"00000";"2190858";"12";"kg";"Non";"Non"
2022;"00000";"2190863";"215";"l";"Non";"Oui"
2022;"00000";"2190874";"454.4";"l";"Oui";"Non"
2022;"00000";"2190883";"98";"l";"Non";"Non"
2022;"00000";"2190925";"10";"l";"Non";"Non"
2022;"00000";"2190963";"4";"kg";"Non";"Non"
2022;"00000";"2190972";"8";"kg";"Non";"Oui"
2022;"00000";"2190975";"4.62";"l";"Non";"Non"
2022;"00000";"2199998";"10";"l";"Non";"Non"
2022;"00000";"2200017";"50";"kg";"Non";"Oui"
2022;"00000";"2200048";"30";"l";"Non";"Non"
2022;"00000";"2200059";"8687.1901";"l";"Oui";"Non"
2022;"00000";"2200063";"90";"l";"Non";"Non"
2022;"00000";"2200066";"434.83";"l";"Non";"Non"
2022;"00000";"2200067";"34.4";"kg";"Oui";"Non"
2022;"00000";"2200068";"30.87";"kg";"Oui";"Non"
2022;"00000";"2200078";"5.71";"l";"Non";"Non"
2022;"00000";"2200123";"2.04";"l";"Non";"Non"
2022;"00000";"2200132";"47.88";"l";"Non";"Non"
2022;"00000";"2200150";"60";"kg";"Non";"Non"
2022;"00000";"2200197";"5";"l";"Non";"Non"
2022;"00000";"2200215";"55";"l";"Non";"Non"
2022;"00000";"2200274";"200";"kg";"Non";"Non"
2022;"00000";"2200275";"12.2";"kg";"Non";"Non"
2022;"00000";"2200296";"6.5";"l";"Non";"Non"
2022;"00000";"2200304";"13";"l";"Non";"Non"
2022;"00000";"2200305";"5";"l";"Non";"Oui"
2022;"00000";"2200388";"3.41";"kg";"Non";"Non"
2022;"00000";"2200389";"1585.03";"kg";"Non";"Non"
2022;"00000";"2200393";"90";"l";"Non";"Oui"
2022;"00000";"2200476";"200";"l";"Non";"Non"
2022;"00000";"2200510";"1";"kg";"Non";"Oui"
2022;"00000";"2200518";"45";"l";"Non";"Non"
2022;"00000";"2200521";"10";"l";"Non";"Non"
2022;"00000";"2200526";"6188.74";"l";"Oui";"Non"
2022;"00000";"2200593";"410";"l";"Non";"Oui"
2022;"00000";"2200620";"5";"l";"Non";"Non"
2022;"00000";"2200736";"7.44";"l";"Non";"Non"
2022;"00000";"2200753";"2055.06";"l";"Non";"Non"
2022;"00000";"2200756";"140";"l";"Non";"Non"
2022;"00000";"2200760";"17";"l";"Non";"Non"
2022;"00000";"2200839";"180";"l";"Non";"Oui"
2022;"00000";"2200861";"5160";"kg";"Non";"Non"
2022;"00000";"2200862";"1100";"kg";"Non";"Non"
2022;"00000";"2200891";"10";"l";"Non";"Non"
2022;"00000";"2200904";"480";"l";"Non";"Non"
2022;"00000";"2200905";"5.4";"l";"Non";"Non"
2022;"00000";"2200914";"24";"kg";"Non";"Non"
2022;"00000";"2201009";"5";"l";"Non";"Non"
2022;"00000";"2210008";"21";"l";"Non";"Non"
2022;"00000";"2210009";"1600";"l";"Non";"Non"
2022;"00000";"2210011";"10";"l";"Non";"Non"
2022;"00000";"2210012";"15";"l";"Non";"Non"
2022;"00000";"2210013";"25";"l";"Non";"Non"
2022;"00000";"2210027";"230";"l";"Non";"Non"
2022;"00000";"2210063";"100";"l";"Non";"Non"
2022;"00000";"2210128";"90";"l";"Non";"Non"
2022;"00000";"2210138";"140";"l";"Non";"Non"
2022;"00000";"2210146";"60";"l";"Non";"Non"
2022;"00000";"2210192";"100";"l";"Non";"Non"
2022;"00000";"2210251";"14.02";"l";"Non";"Non"
2022;"00000";"2210348";"90";"l";"Non";"Non"
2022;"00000";"2210355";"180";"l";"Non";"Non"
2022;"00000";"2210380";"1";"l";"Non";"Non"
2022;"00000";"2210423";"156";"l";"Non";"Non"
2022;"00000";"2210443";"840";"l";"Non";"Non"
2022;"00000";"2210452";"5";"l";"Non";"Non"
2022;"00000";"2210563";"2.8";"l";"Oui";"Non"
2022;"00000";"2210567";"25.08";"l";"Non";"Non"
2022;"00000";"2210568";"105";"l";"Non";"Non"
2022;"00000";"2210610";"2";"kg";"Non";"Non"
2022;"00000";"2210614";"18";"l";"Non";"Non"
2022;"00000";"2210742";"40";"l";"Non";"Non"
2022;"00000";"2210743";"160";"l";"Non";"Non"
2022;"00000";"2210753";"70";"kg";"Non";"Non"
2022;"00000";"2210797";"2.06";"l";"Non";"Non"
2022;"00000";"2210840";"10";"l";"Non";"Non"
2022;"00000";"2210858";"465";"l";"Non";"Non"
2022;"00000";"2210880";"4";"l";"Non";"Non"
2022;"00000";"2210895";"4.6";"l";"Oui";"Non"
2022;"00000";"2211140";"110";"l";"Non";"Non"
2022;"00000";"2219999";"0.02";"l";"Non";"Non"
2022;"00000";"2220146";"150";"l";"Non";"Non"
2022;"00000";"2220210";"19.92";"kg";"Non";"Non"
2022;"00000";"2220261";"300";"l";"Non";"Non"
2022;"00000";"2220321";"5.5";"l";"Non";"Non"
2022;"00000";"2220324";"150";"l";"Non";"Non"
2022;"00000";"2220753";"0.01";"l";"Non";"Non"
2022;"00000";"2220766";"2";"kg";"Non";"Non"
2022;"00000";"5100219";"13318.34";"kg";"Non";"Non"
2022;"00000";"5500179";"150";"l";"Non";"Non"
2022;"00000";"6200075";"105";"kg";"Non";"Non"
2022;"00000";"6200445";"1006";"kg";"Non";"Non"
2022;"00000";"6400401";"17";"kg";"Non";"Non"
2022;"00000";"6600031";"11";"kg";"Non";"Non"
2022;"00000";"6800403";"40";"kg";"Non";"Non"
2022;"00000";"7100280";"205";"l";"Non";"Non"
2022;"00000";"7200313";"195";"l";"Non";"Non"
2022;"00000";"7400115";"200";"l";"Non";"Non"
2022;"00000";"7400610";"0.2";"l";"Oui";"Non"
2022;"00000";"7400755";"525";"kg";"Non";"Non"
2022;"00000";"7500716";"490";"kg";"Non";"Non"
2022;"00000";"7600008";"79";"l";"Non";"Non"
2022;"00000";"7600310";"2840";"kg";"Non";"Non"
2022;"00000";"7700216";"3823.46";"l";"Non";"Non"
2022;"00000";"7700703";"46590.5";"l";"Non";"Non"
2022;"00000";"7700706";"500";"kg";"Non";"Non"
2022;"00000";"7900200";"1.4";"kg";"Oui";"Non"
2022;"00000";"7900323";"15";"l";"Non";"Non"
2022;"00000";"7900708";"225";"l";"Non";"Non"
2022;"00000";"7900753";"101";"l";"Non";"Non"
2022;"00000";"8000084";"430";"l";"Non";"Non"
2022;"00000";"8100291";"0.5";"l";"Non";"Non"
2022;"00000";"8100345";"60.55";"kg";"Non";"Non"
2022;"00000";"8100462";"308.55";"kg";"Non";"Non"
2022;"00000";"8100472";"50";"l";"Non";"Non"
2022;"00000";"8200024";"140";"kg";"Non";"Non"
2022;"00000";"8200489";"0.5";"l";"Non";"Non"
2022;"00000";"8200538";"15";"l";"Non";"Non"
2022;"00000";"8300025";"23";"l";"Non";"Oui"
2022;"00000";"8300063";"2515";"l";"Non";"Non"
2022;"00000";"8300488";"1570";"l";"Non";"Non"
2022;"00000";"8400096";"36";"l";"Non";"Non"
2022;"00000";"8400255";"5.46";"kg";"Non";"Non"
2022;"00000";"8400528";"711.85";"l";"Non";"Oui"
2022;"00000";"8400574";"769.66";"l";"Non";"Non"
2022;"00000";"8400600";"18";"l";"Non";"Non"
2022;"00000";"8500174";"30.75";"l";"Non";"Non"
2022;"00000";"8500321";"290";"kg";"Non";"Non"
2022;"00000";"8500351";"0.52";"kg";"Non";"Non"
2022;"00000";"8500470";"3000";"l";"Non";"Non"
2022;"00000";"8600063";"489.6";"kg";"Oui";"Non"
2022;"00000";"8600232";"30";"l";"Non";"Non"
2022;"00000";"8600243";"262.17";"l";"Non";"Non"
2022;"00000";"8600313";"200";"l";"Non";"Non"
2022;"00000";"8600330";"254";"l";"Non";"Non"
2022;"00000";"8600349";"101.23";"kg";"Oui";"Non"
2022;"00000";"8600395";"157.88";"kg";"Oui";"Non"
2022;"00000";"8700002";"310";"l";"Non";"Non"
2022;"00000";"8700020";"107";"l";"Non";"Non"
2022;"00000";"8700107";"3555.10";"kg";"Non";"Non"
2022;"00000";"8700111";"378.37";"kg";"Non";"Non"
2022;"00000";"8700196";"73";"l";"Non";"Non"
2022;"00000";"8700462";"6536.3";"l";"Non";"Oui"
2022;"00000";"8800029";"590";"l";"Non";"Non"
2022;"00000";"8800161";"465";"l";"Non";"Non"
2022;"00000";"8800199";"153.49";"l";"Non";"Non"
2022;"00000";"8800395";"623.25";"l";"Non";"Non"
2022;"00000";"8800417";"20";"l";"Non";"Non"
2022;"00000";"8800469";"28.29";"l";"Oui";"Non"
2022;"00000";"8800504";"136.5";"l";"Non";"Non"
2022;"00000";"8800519";"918.72";"kg";"Non";"Non"
2022;"00000";"8800603";"30";"l";"Non";"Non"
2022;"00000";"8800841";"88.5";"l";"Non";"Non"
2022;"00000";"8800941";"180";"kg";"Non";"Non"
2022;"00000";"8900137";"1360";"l";"Non";"Non"
2022;"00000";"8900564";"656.6";"l";"Non";"Non"
2022;"00000";"8900620";"174.77";"l";"Non";"Non"
2022;"00000";"8900681";"185.15";"l";"Non";"Oui"
2022;"00000";"8900685";"224.78";"kg";"Non";"Non"
2022;"00000";"9000069";"55";"l";"Non";"Non"
2022;"00000";"9000163";"3.6";"kg";"Non";"Non"
2022;"00000";"9000184";"150";"l";"Non";"Non"
2022;"00000";"9000222";"37745.7702";"l";"Non";"Non"
2022;"00000";"9000259";"5.08";"kg";"Non";"Non"
2022;"00000";"9000277";"570";"kg";"Non";"Non"
2022;"00000";"9000282";"28565.0";"l";"Non";"Non"
2022;"00000";"9000361";"174.6";"kg";"Non";"Non"
2022;"00000";"9000490";"2383.63";"l";"Non";"Non"
2022;"00000";"9000619";"560";"l";"Non";"Non"
2022;"00000";"9000741";"126";"l";"Non";"Non"
2022;"00000";"9000753";"30";"kg";"Non";"Non"
2022;"00000";"9000833";"5";"l";"Non";"Non"
2022;"00000";"9100034";"290";"l";"Non";"Non"
2022;"00000";"9100296";"875";"l";"Non";"Non"
2022;"00000";"9100418";"110";"l";"Non";"Non"
2022;"00000";"9100525";"3.5";"kg";"Non";"Non"
2022;"00000";"9100554";"1";"kg";"Non";"Non"
2022;"00000";"9100636";"5";"l";"Non";"Non"
2022;"00000";"9120616";"7";"kg";"Oui";"Non"
2022;"00000";"9200058";"1.0";"kg";"Non";"Non"
2022;"00000";"9200060";"109";"kg";"Non";"Non"
2022;"00000";"9200062";"2";"kg";"Non";"Non"
2022;"00000";"9200073";"7.8";"kg";"Non";"Non"
2022;"00000";"9200078";"30";"l";"Non";"Non"
2022;"00000";"9200086";"1008";"kg";"Non";"Non"
2022;"00000";"9200135";"75";"kg";"Oui";"Non"
2022;"00000";"9200159";"35";"l";"Non";"Non"
2022;"00000";"9200214";"14442.57";"kg";"Non";"Non"
2022;"00000";"9200215";"569.93";"kg";"Non";"Non"
2022;"00000";"9200380";"600";"kg";"Non";"Non"
2022;"00000";"9200383";"4.5";"kg";"Non";"Non"
2022;"00000";"9200436";"1099.11";"l";"Non";"Oui"
2022;"00000";"9200482";"676.63";"kg";"Non";"Non"
2022;"00000";"9200532";"6508.9";"l";"Non";"Non"
2022;"00000";"9200548";"0.32";"l";"Non";"Non"
2022;"00000";"9300005";"4032";"kg";"Non";"Non"
2022;"00000";"9300032";"15";"l";"Non";"Non"
2022;"00000";"9300108";"495";"kg";"Non";"Non"
2022;"00000";"9300143";"791.95";"kg";"Non";"Non"
2022;"00000";"9300186";"146";"kg";"Non";"Non"
2022;"00000";"9300189";"376";"l";"Non";"Non"
2022;"00000";"9300241";"125.0";"l";"Non";"Non"
2022;"00000";"9300285";"24";"l";"Non";"Non"
2022;"00000";"9300305";"5.04";"l";"Non";"Non"
2022;"00000";"9300322";"150";"l";"Non";"Non"
2022;"00000";"9300335";"60";"l";"Non";"Non"
2022;"00000";"9300487";"317";"l";"Non";"Non"
2022;"00000";"9300490";"400";"kg";"Non";"Non"
2022;"00000";"9300504";"23745";"l";"Non";"Non"
2022;"00000";"9300571";"425";"kg";"Non";"Non"
2022;"00000";"9400008";"319.33";"l";"Non";"Non"
2022;"00000";"9400012";"112.1";"l";"Non";"Non"
2022;"00000";"9400039";"82";"l";"Oui";"Non"
2022;"00000";"9400052";"142";"l";"Non";"Non"
2022;"00000";"9400083";"432";"l";"Non";"Non"
2022;"00000";"9400085";"255";"l";"Non";"Non"
2022;"00000";"9400109";"175";"kg";"Non";"Non"
2022;"00000";"9400202";"122.4";"kg";"Non";"Non"
2022;"00000";"9400280";"239.14";"kg";"Non";"Oui"
2022;"00000";"9400336";"40";"l";"Non";"Non"
2022;"00000";"9400456";"12";"kg";"Oui";"Non"
2022;"00000";"9400462";"3.64";"kg";"Non";"Non"
2022;"00000";"9400463";"440";"l";"Non";"Non"
2022;"00000";"9400485";"179.24";"l";"Non";"Non"
2022;"00000";"9400555";"15";"l";"Non";"Non"
2022;"00000";"9420113";"27";"kg";"Non";"Non"
2022;"00000";"9500040";"200";"l";"Non";"Non"
2022;"00000";"9500126";"105";"l";"Non";"Non"
2022;"00000";"9500135";"25";"kg";"Oui";"Non"
2022;"00000";"9500147";"2758.65";"kg";"Oui";"Non"
2022;"00000";"9500152";"1160";"l";"Non";"Non"
