"annee";"code_postal_acheteur";"amm";"quantite_produit";"conditionnement";"eaj";"achat_etranger"
2022;"04110";"2090064";"15";"l";"Non";"Non"
2022;"04110";"2090112";"35";"l";"Non";"Non"
2022;"04110";"2090126";"37.5";"l";"Non";"Non"
2022;"04110";"2100009";"1.2";"kg";"Non";"Non"
2022;"04110";"2100014";"4.8";"kg";"Non";"Non"
2022;"04110";"2100041";"40";"l";"Non";"Non"
2022;"04110";"2100108";"60";"l";"Non";"Non"
2022;"04110";"2100138";"40";"l";"Non";"Non"
2022;"04110";"2110059";"30";"kg";"Non";"Non"
2022;"04110";"2110063";"1";"kg";"Non";"Non"
2022;"04110";"2110102";"165.85";"l";"Non";"Non"
2022;"04110";"2110104";"40";"l";"Non";"Non"
2022;"04110";"2110143";"54";"l";"Non";"Non"
2022;"04110";"2120048";"3";"l";"Non";"Non"
2022;"04110";"2120143";"620";"l";"Non";"Non"
2022;"04110";"2130067";"2";"l";"Non";"Non"
2022;"04110";"2130079";"3";"l";"Non";"Non"
2022;"04110";"2130083";"6";"l";"Non";"Non"
2022;"04110";"2130140";"180";"l";"Non";"Non"
2022;"04110";"2130152";"2";"l";"Non";"Non"
2022;"04110";"2140098";"20";"l";"Non";"Non"
2022;"04110";"2140199";"27";"kg";"Non";"Non"
2022;"04110";"2140201";"10";"l";"Non";"Non"
2022;"04110";"2140257";"30";"l";"Non";"Non"
2022;"04110";"2150012";"1";"l";"Non";"Non"
2022;"04110";"2150118";"125";"kg";"Non";"Non"
2022;"04110";"2150140";"1260";"l";"Non";"Non"
2022;"04110";"2150964";"370";"kg";"Non";"Non"
2022;"04110";"2160272";"4.75";"l";"Non";"Non"
2022;"04110";"2160387";"15";"l";"Non";"Non"
2022;"04110";"2160931";"70";"l";"Non";"Non"
2022;"04110";"2160937";"39";"l";"Non";"Non"
2022;"04110";"2171089";"24";"kg";"Non";"Non"
2022;"04110";"2171200";"75";"kg";"Non";"Non"
2022;"04110";"2171253";"0.03";"l";"Non";"Non"
2022;"04110";"2190016";"60";"l";"Non";"Non"
2022;"04110";"2190062";"18";"l";"Non";"Non"
2022;"04110";"2190634";"20";"l";"Non";"Non"
2022;"04110";"2190639";"50";"l";"Non";"Non"
2022;"04110";"2200839";"50";"l";"Non";"Non"
2022;"04110";"5100219";"75.35";"kg";"Non";"Non"
2022;"04110";"7700216";"250";"l";"Non";"Non"
2022;"04110";"8400096";"1";"l";"Non";"Non"
2022;"04110";"8400574";"595";"l";"Non";"Non"
2022;"04110";"8400600";"66";"l";"Non";"Non"
2022;"04110";"8600243";"480";"l";"Non";"Non"
2022;"04110";"8700002";"140";"l";"Non";"Non"
2022;"04110";"8700196";"1";"l";"Non";"Non"
2022;"04110";"8700462";"130";"l";"Non";"Non"
2022;"04110";"8800395";"100";"l";"Non";"Non"
2022;"04110";"8800504";"3";"l";"Non";"Non"
2022;"04110";"8900564";"4";"l";"Non";"Non"
2022;"04110";"8900681";"65";"l";"Non";"Non"
2022;"04110";"9000259";"3.84";"kg";"Non";"Non"
2022;"04110";"9000490";"150";"l";"Non";"Non"
2022;"04110";"9000510";"0.12";"kg";"Non";"Non"
2022;"04110";"9000753";"30";"kg";"Non";"Non"
2022;"04110";"9100296";"15";"l";"Non";"Non"
2022;"04110";"9100645";"15";"l";"Non";"Non"
2022;"04110";"9200482";"9";"kg";"Non";"Non"
2022;"04110";"9400012";"1";"l";"Non";"Non"
2022;"04110";"9400052";"110";"l";"Non";"Non"
2022;"04110";"9500126";"2";"l";"Non";"Non"
2022;"04110";"9500452";"15";"kg";"Non";"Non"
2022;"04110";"9500568";"7";"kg";"Non";"Non"
2022;"04110";"9500628";"6";"kg";"Non";"Non"
2022;"04110";"9500649";"24";"kg";"Non";"Non"
2022;"04110";"9600093";"10";"l";"Non";"Non"
2022;"04110";"9600370";"565";"l";"Non";"Non"
2022;"04110";"9600395";"2";"kg";"Non";"Non"
2022;"04110";"9700332";"10";"l";"Non";"Non"
2022;"04110";"9700401";"10";"kg";"Non";"Non"
2022;"04110";"9800018";"45";"l";"Non";"Non"
2022;"04110";"9800144";"1.5";"kg";"Non";"Non"
2022;"04110";"9800336";"21";"l";"Non";"Non"
2022;"04120";"2000299";"1";"l";"Non";"Non"
2022;"04120";"2030323";"2";"l";"Non";"Non"
2022;"04120";"2060098";"1";"l";"Non";"Non"
2022;"04120";"2080098";"10";"l";"Non";"Non"
2022;"04120";"2090136";"10";"l";"Non";"Non"
2022;"04120";"2110011";"5";"l";"Non";"Non"
2022;"04120";"2110018";"0.2";"l";"Non";"Non"
2022;"04120";"2110102";"1.68";"l";"Non";"Non"
2022;"04120";"2110143";"2";"l";"Non";"Non"
2022;"04120";"2140168";"1";"l";"Non";"Non"
2022;"04120";"2150140";"20";"l";"Non";"Non"
2022;"04120";"2160064";"0.1";"l";"Non";"Non"
2022;"04120";"2160693";"6";"l";"Non";"Non"
2022;"04120";"8400425";"4";"kg";"Non";"Non"
2022;"04120";"8600243";"30";"l";"Non";"Non"
2022;"04120";"9600093";"5";"l";"Non";"Non"
2022;"04120";"9600370";"5";"l";"Non";"Non"
2022;"04120";"9700332";"5";"l";"Non";"Non"
2022;"04120";"9800126";"10";"kg";"Non";"Non"
2022;"04120";"9800474";"15";"kg";"Non";"Non"
2022;"04130";"2000536";"12.21";"kg";"Non";"Non"
2022;"04130";"2010023";"17";"l";"Non";"Non"
2022;"04130";"2010130";"40";"kg";"Non";"Non"
2022;"04130";"2010513";"3.0";"kg";"Non";"Non"
2022;"04130";"2040146";"1.23";"l";"Non";"Non"
2022;"04130";"2050046";"14";"kg";"Non";"Non"
2022;"04130";"2060002";"15";"l";"Non";"Non"
2022;"04130";"2060045";"2";"kg";"Non";"Non"
2022;"04130";"2060084";"1";"kg";"Non";"Non"
2022;"04130";"2060113";"1.75";"l";"Non";"Non"
2022;"04130";"2060134";"549";"kg";"Non";"Non"
2022;"04130";"2060172";"1";"l";"Non";"Non"
2022;"04130";"2070133";"175";"l";"Non";"Non"
2022;"04130";"2080060";"13";"l";"Non";"Non"
2022;"04130";"2080070";"25";"kg";"Non";"Non"
2022;"04130";"2080102";"5";"l";"Non";"Non"
2022;"04130";"2080136";"3";"kg";"Non";"Non"
2022;"04130";"2090019";"205";"l";"Non";"Non"
2022;"04130";"2090050";"288";"kg";"Non";"Non"
2022;"04130";"2090103";"25";"kg";"Non";"Non"
2022;"04130";"2090127";"5";"l";"Non";"Non"
2022;"04130";"2100038";"925";"kg";"Non";"Non"
2022;"04130";"2100108";"5";"l";"Non";"Non"
2022;"04130";"2100121";"18";"l";"Non";"Non"
2022;"04130";"2100138";"5";"l";"Non";"Non"
2022;"04130";"2100183";"20";"l";"Non";"Non"
2022;"04130";"2100231";"400";"kg";"Non";"Non"
2022;"04130";"2110063";"2";"kg";"Non";"Non"
2022;"04130";"2110086";"216";"l";"Non";"Non"
2022;"04130";"2110101";"3";"l";"Non";"Non"
2022;"04130";"2110102";"8.05";"l";"Non";"Non"
2022;"04130";"2110143";"6";"l";"Non";"Non"
2022;"04130";"2110147";"40";"kg";"Non";"Non"
2022;"04130";"2110178";"10";"l";"Non";"Non"
2022;"04130";"2120096";"8";"kg";"Non";"Non"
2022;"04130";"2120130";"0.95";"kg";"Non";"Non"
2022;"04130";"2120143";"260";"l";"Non";"Non"
2022;"04130";"2120153";"20";"l";"Non";"Non"
2022;"04130";"2130067";"20";"l";"Non";"Non"
2022;"04130";"2130115";"140.8";"kg";"Non";"Non"
2022;"04130";"2130140";"60";"l";"Non";"Non"
2022;"04130";"2130175";"2";"l";"Non";"Non"
2022;"04130";"2130212";"5";"kg";"Non";"Non"
2022;"04130";"2140084";"580";"l";"Non";"Non"
2022;"04130";"2140085";"10";"l";"Non";"Non"
2022;"04130";"2140090";"125";"l";"Non";"Non"
2022;"04130";"2140147";"5";"l";"Non";"Non"
2022;"04130";"2140188";"65";"l";"Non";"Non"
2022;"04130";"2140201";"6";"l";"Non";"Non"
2022;"04130";"2150002";"35";"kg";"Non";"Non"
2022;"04130";"2150008";"78";"kg";"Non";"Non"
2022;"04130";"2150086";"4";"l";"Non";"Non"
2022;"04130";"2150140";"220";"l";"Non";"Non"
2022;"04130";"2150179";"31.31";"kg";"Non";"Non"
2022;"04130";"2150330";"85";"kg";"Non";"Non"
2022;"04130";"2150964";"100";"kg";"Non";"Non"
2022;"04130";"2160008";"3";"l";"Non";"Non"
2022;"04130";"2160479";"35";"l";"Non";"Non"
2022;"04130";"2160527";"10";"l";"Non";"Non"
2022;"04130";"2160726";"900";"l";"Non";"Non"
2022;"04130";"2160756";"120";"l";"Non";"Non"
2022;"04130";"2160931";"30";"l";"Non";"Non"
2022;"04130";"2160937";"3";"l";"Non";"Non"
2022;"04130";"2160962";"50";"l";"Non";"Non"
2022;"04130";"2170410";"54";"l";"Non";"Non"
2022;"04130";"2170434";"3.02";"kg";"Non";"Non"
2022;"04130";"2170785";"0.58";"kg";"Non";"Non"
2022;"04130";"2171089";"12";"kg";"Non";"Non"
2022;"04130";"2171134";"130";"l";"Non";"Non"
2022;"04130";"2171306";"24";"l";"Non";"Non"
2022;"04130";"2180404";"180";"l";"Non";"Non"
2022;"04130";"2180756";"87.5";"kg";"Non";"Non"
2022;"04130";"2189996";"80";"l";"Non";"Non"
2022;"04130";"2190016";"140";"l";"Non";"Non"
2022;"04130";"2190065";"20";"l";"Non";"Non"
2022;"04130";"2200620";"5";"l";"Non";"Non"
2022;"04130";"2210443";"15";"l";"Non";"Non"
2022;"04130";"2210790";"10";"kg";"Non";"Non"
2022;"04130";"7400755";"110";"kg";"Non";"Non"
2022;"04130";"7600008";"24";"l";"Non";"Non"
2022;"04130";"7700216";"40";"l";"Non";"Non"
2022;"04130";"8400528";"97";"l";"Non";"Non"
2022;"04130";"8600243";"70";"l";"Non";"Non"
2022;"04130";"8700020";"50";"l";"Non";"Non"
2022;"04130";"8700462";"120";"l";"Non";"Non"
2022;"04130";"8800395";"25";"l";"Non";"Non"
2022;"04130";"8800841";"2";"l";"Non";"Non"
2022;"04130";"8900564";"5";"l";"Non";"Non"
2022;"04130";"8900681";"25";"l";"Non";"Non"
2022;"04130";"9000069";"5";"l";"Non";"Non"
2022;"04130";"9000490";"45";"l";"Non";"Non"
