annee,amm,substance,cas,quantite_substance,classification,classification_mention,achat_etranger
2022,2130251,lambda-cyhalothrine,91465-08-6,7480.489,Santé A,Substitution,Oui
2022,2130252,nicosulfuron,111991-09-4,502.6,Env A,,Non
2022,2130253,"2,4-d",94-75-7,17663.36,Env B,,Non
2022,2130253,glyphosate,1071-83-6,26495.04,Env A,,Non
2022,2130255,dimethomorphe,110488-70-5,299.45,Env A,Exclusion,Non
2022,2130255,folpel,133-07-3,1590.0,CMR,,Non
2022,2130258,cyflufenamid,180409-60-3,5.4,Env A,,Oui
2022,2130258,difenoconazole,119446-68-3,10.8,Env A,,Oui
2022,2130259,metrafenone,220899-03-6,3.5,Env A,,Oui
2022,2130260,6-benzyladenine,1214-39-7,122.6,CMR,,Non
2022,2130261,zetacypermethrine,52315-07-8,0.32,Santé A,,Non
2022,2130265,ametoctradine,865318-97-4,354.0,Env A,,Non
2022,2130265,dimethomorphe,110488-70-5,265.5,Env A,Exclusion,Non
2022,2130266,bromuconazole,116255-48-2,56696.15598,CMR,,Oui
2022,2130266,tebuconazole,107534-96-3,36326.27958,CMR,,Oui
2022,2130267,cyproconazole,94361-06-5,0.059854,CMR,Exclusion,Non
2022,2130267,thiophanate-methyl,23564-05-8,0.056861,CMR,Exclusion,Non
2022,2130271,proquinazid,189278-12-4,242.8784,CMR,,Non
2022,2130271,tetraconazole,112281-77-3,121.4392,Env A,,Non
2022,2130272,"e8,e10-dodecadiene-1-ol",33956-49-9,48.96516,Env A,,Non
2022,2130274,cyhalofop butyl,122008-85-9,937.0,Env A,,Non
2022,2130276,pyraflufen-ethyl,129630-19-9,80.611,Env A,,Oui
2022,2130277,soufre,7704-34-9,612167.92072,Autre,,Oui
2022,2140001,acide gibberellique,77-06-5,3025.44,Autre,,Oui
2022,2140002,florasulame,145701-23-1,193.874,Env A,,Oui
2022,2140006,prothioconazole,178928-70-6,14.375,Env A,,Non
2022,2140006,tebuconazole,107534-96-3,14.375,CMR,,Non
2022,2140008,bentazone,25057-89-0,3081.54,Env B,,Non
2022,2140018,trinexapac-ethyl,95266-40-3,14061.525,Env A,,Non
2022,2140019,florasulame,145701-23-1,0.525,Env A,,Non
2022,2140021,soufre pour pulverisation (micronise),7704-34-9,13768.0,Autre,,Non
2022,2140022,oligomeres terpeniques,70750-57-1,95768.5001,Autre,,Non
2022,2140023,clomazone,81777-89-1,115.5,Env A,,Non
2022,2140023,pendimethaline,40487-42-1,1282.05,Env A,Substitution,Non
2022,2140027,bicarbonate de potassium,298-14-6,3459.5,Autre,,Non
2022,2140035,abamectine,71751-41-2,39.906,CMR,,Oui
2022,2140037,cymoxanil,57966-95-7,1952.55,CMR,,Non
2022,2140038,fluopyram,658066-35-4,80.8024,Env A,,Non
2022,2140038,prothioconazole,178928-70-6,404.012,Env A,,Non
2022,2140038,tebuconazole,107534-96-3,242.4072,CMR,,Non
2022,2140039,imidaclopride,138261-41-3,9.016,Env A,,Non
2022,2140039,prothioconazole,178928-70-6,1.288,Env A,,Non
2022,2140040,phosmet,732-11-6,179601.04,CMR,,Oui
2022,2140042,clomazone,81777-89-1,2886.804,Env A,,Non
2022,2140043,"e7,z9-dodecadienylacetate",54364-62-4,120.884,Env A,,Non
2022,2140044,(z)-9-dodecenylacetate,16974-11-1,293.61816,Env A,,Non
2022,2140044,"e7,z9-dodecadienylacetate",54364-62-4,2602.5246,Env A,,Non
2022,2140048,boscalid,188425-85-6,26.7,Env A,,Non
2022,2140048,pyraclostrobine,175013-18-0,6.7,Santé A,,Non
2022,2140050,cymoxanil,57966-95-7,838.6004,CMR,,Oui
2022,2140050,folpel,133-07-3,5241.2525,CMR,,Oui
2022,2140050,fosetyl-aluminium,39148-24-8,10482.505,Autre,,Oui
2022,2140051,fluxapyroxad,907204-31-3,11737.021296,Santé A,,Non
2022,2140052,clopyralid,1702-17-6,1689.7,Autre,,Non
2022,2140056,cymoxanil,57966-95-7,4.05,CMR,,Non
2022,2140056,mancozebe,8018-01-7,61.2,CMR,Exclusion,Non
2022,2140059,clomazone,81777-89-1,371.7,Env A,,Non
2022,2140062,thirame,137-26-8,48.063,Env A,,Oui
2022,2140065,folpel,133-07-3,22265.0,CMR,,Non
2022,2140065,fosetyl-aluminium,39148-24-8,44530.0,Autre,,Non
2022,2140074,imazamox,114311-32-9,30.6,Env A,Substitution,Non
2022,2140077,imazamox,114311-32-9,148.4,Env A,Substitution,Non
2022,2140078,fludioxonil,131341-86-1,1563.829001,Env A,,Non
2022,2140078,tefluthrine,79538-32-2,6255.316004,Santé A,,Non
2022,2140079,fluopyram,658066-35-4,97.5,Env A,,Non
2022,2140079,prothioconazole,178928-70-6,97.5,Env A,,Non
2022,2140080,mesotrione,104206-82-8,32.5,CMR,,Non
2022,2140082,trinexapac-ethyl,95266-40-3,16279.06175,Env A,,Non
2022,2140084,polysulfure de calcium,1344-81-6,231930.34,Env A,,Non
2022,2140085,abamectine,71751-41-2,391.248,CMR,,Oui
2022,2140086,flazasulfuron,104040-78-0,5.7285,Env A,,Non
2022,2140086,glyphosate,1071-83-6,246.24,Env A,,Non
2022,2140089,phosphonate de potassium,13492-26-7,8663.625,Autre,,Non
2022,2140090,azadirachtine,11141-17-6,337.267,CMR,,Oui
2022,2140091,deltamethrine,52918-63-5,0.2499,Santé A,,Non
2022,2140094,npv ha (nucleopolyhedrovirus d'helicoverpa armigera),,,Autre,,Non
2022,2140098,aminopyralid,150114-71-9,2499.383876,Env A,,Non
2022,2140098,propyzamide,23950-58-5,237133.195,CMR,Substitution,Non
2022,2140099,quizalofop-p-ethyl,100646-51-3,829.0,Env A,,Non
2022,2140104,fludioxonil,131341-86-1,98.832,Env A,,Non
2022,2140105,quizalofop-p-ethyl,100646-51-3,2744.915,Env A,,Non
2022,2140106,huile minerale paraffinique,8042-47-5,314.657,Autre,,Oui
2022,2140107,mandipropamide,374726-62-2,1263.5,Env A,,Oui
2022,2140110,dimethenamide-p (dmta-p),163515-14-8,935.0,Env A,,Non
2022,2140110,metazachlore,67129-08-2,935.0,CMR,,Non
2022,2140110,quinmerac,90717-03-6,467.5,Env A,,Non
2022,2140112,dimethenamide-p (dmta-p),163515-14-8,8.0,Env A,,Non
2022,2140112,metazachlore,67129-08-2,8.0,CMR,,Non
2022,2140112,quinmerac,90717-03-6,4.0,Env A,,Non
2022,2140115,fluopyram,658066-35-4,696.25,Env A,,Non
2022,2140115,prothioconazole,178928-70-6,696.25,Env A,,Non
2022,2140117,fluopyram,658066-35-4,1493.0,Env A,,Non
2022,2140117,prothioconazole,178928-70-6,1493.0,Env A,,Non
2022,2140121,acide pelargonique,112-05-0,44475.855635,Autre,,Oui
2022,2140124,dicamba,1918-00-9,424.2,Env B,,Non
2022,2140124,prosulfuron,94125-34-5,42.42,Env A,Substitution,Non
2022,2140126,cymoxanil,57966-95-7,4334.55,CMR,,Oui
2022,2140126,zoxamide,156052-68-5,4334.55,Env A,,Oui
2022,2140127,cymoxanil,57966-95-7,7120.773,CMR,,Oui
2022,2140127,zoxamide,156052-68-5,7120.773,Env A,,Oui
2022,2140132,diflufenicanil,83164-33-4,4098.9,Env B,,Non
2022,2140133,fluopicolide,239110-15-7,959.89248,Env A,,Non
2022,2140133,fosetyl-aluminium,39148-24-8,14413.52064,Autre,,Non
2022,2140134,soufre triture ventile,7704-34-9,1273.211,Autre,,Non
2022,2140137,cymoxanil,57966-95-7,2543.1795,CMR,,Oui
2022,2140143,(z)-8-dodecenol,40642-40-8,0.212165,Env A,,Non
2022,2140143,acetate de e-8-dodecenyle,38363-29-0,1.27299,Autre,,Non
2022,2140143,acetate de z-8-dodecenyle,28079-04-1,19.731345,Autre,,Non
2022,2140146,acetate de tetradecyle,638-59-5,195.360562,Autre,,Non
2022,2140146,"e8,e10-dodecadiene-1-ol",33956-49-9,880.150743,Env A,,Non
2022,2140147,deltamethrine,52918-63-5,2457.5562,Santé A,,Oui
2022,2140148,dicamba,1918-00-9,6963.407952,Env B,,Non
2022,2140149,ipconazole,125225-28-7,1.275,CMR,Exclusion,Non
2022,2140152,diflufenicanil,83164-33-4,1502.085,Env B,,Oui
2022,2140152,iodosulfuron-methyl-sodium,144550-36-7,75.10225,Env A,,Oui
2022,2140152,mefenpyr-diethyl,135590-91-9,675.93625,Autre,,Oui
2022,2140152,mesosulfuron-methyl,208465-21-8,225.31475,Env A,,Oui
2022,2140156,"2,4-mcpa",94-74-6,15896.3868,Env A,,Non
2022,2140156,clopyralid,1702-17-6,1388.7732,Autre,,Non
2022,2140156,fluroxypyr,69377-81-7,3576.24,Env B,,Non
2022,2140160,bacillus pumilus souche qst 2808,,218.890595,Autre,,Non
2022,2140165,metribuzine,21087-64-9,6266.4,Env A,,Oui
2022,2140166,acide decanoique,334-48-5,54.824741,Env B,,Oui
2022,2140166,acide octanoique,124-07-2,82.237101,Env B,,Oui
2022,2140167,acide decanoique,334-48-5,95.028474,Env B,,Oui
2022,2140167,acide octanoique,124-07-2,142.543027,Env B,,Oui
2022,2140168,cuivre du sulfate tribasique,12527-76-3,2205.1419,Env A,Substitution,Non
2022,2140173,fluxapyroxad,907204-31-3,13828.4625,Santé A,,Oui
2022,2140173,metconazole,125116-23-6,9956.493,CMR,,Oui
2022,2140175,metconazole,125116-23-6,22033.3473,CMR,,Non
2022,2140177,pyriofenone,688046-61-9,3150.222,CMR,,Oui
2022,2140179,amisulbrom,348635-87-0,22089.82,CMR,,Oui
2022,2140180,pyriofenone,688046-61-9,644.4,CMR,,Non
2022,2140181,folpel,133-07-3,80.0,CMR,,Oui
2022,2140183,deltamethrine,52918-63-5,0.255,Santé A,,Non
2022,2140184,fenpyrazamine,473798-59-3,3776.055,Env A,,Non
2022,2140185,metrafenone,220899-03-6,12.5,Env A,,Non
2022,2140187,adoxophyes orana granulovirus souche bv-0001,,5.980575,Autre,,Non
2022,2140188,dithianon,3347-22-6,793.75,Env A,,Non
2022,2140188,pyrimethanil,53112-28-0,793.75,Env A,,Non
2022,2140189,difenoconazole,119446-68-3,6.2556,Env A,,Oui
2022,2140192,chlorpyriphos-methyl,5598-13-0,0.6,Env A,,Non
2022,2140192,cypermethrine,52315-07-8,0.4,Env A,,Non
2022,2140193,sulfate de fer (sulfate ferreux heptahydrate),7782-63-0,650.50431,Autre,,Oui
2022,2140194,penthiopyrad,183675-82-3,682.0,Env A,,Non
2022,2140196,tribenuron-methyle,101200-48-0,57.675,Env A,,Non
2022,2140199,amidosulfuron,120923-37-7,1591.796,Env A,,Non
2022,2140199,iodosulfuron-methyl-sodium,144550-36-7,318.3592,Env A,,Non
2022,2140199,mefenpyr-diethyl,135590-91-9,2865.2328,Autre,,Non
2022,2140199,mesosulfuron-methyl,208465-21-8,955.0776,Env A,,Non
2022,2140201,cyflufenamid,180409-60-3,97.65,Env A,,Oui
2022,2140201,difenoconazole,119446-68-3,813.75,Env A,,Oui
2022,2140207,clodinafop-propargyl,105512-06-9,3858.651,Env A,,Non
2022,2140207,cloquintocet-mexyl,99607-70-2,964.66275,Autre,,Non
2022,2140208,streptomyces k61 (anciennement streptomyces griseoviridis),,,Autre,,Non
2022,2140210,fluopyram,658066-35-4,2.5,Env A,,Non
2022,2140210,prothioconazole,178928-70-6,2.5,Env A,,Non
2022,2140213,dimethenamide-p (dmta-p),163515-14-8,1013.625,Env A,,Non
2022,2140213,pendimethaline,40487-42-1,1192.5,Env A,Substitution,Non
2022,2140215,(z)-9-dodecenylacetate,16974-11-1,7059.754671,Env A,,Non
2022,2140215,"e7,z9-dodecadienylacetate",54364-62-4,6778.614282,Env A,,Non
2022,2140225,dimethenamide-p (dmta-p),163515-14-8,13.0,Env A,,Non
2022,2140225,metazachlore,67129-08-2,13.0,CMR,,Non
2022,2140225,quinmerac,90717-03-6,6.5,Env A,,Non
2022,2140226,penoxsulame,219714-96-2,3.6,Env A,,Oui
2022,2140233,lambda-cyhalothrine,91465-08-6,32.56,Santé A,Substitution,Non
2022,2140235,esters methyliques d'acides gras,61788-59-8,49.86,Autre,,Oui
2022,2140238,cydia pomonella granulovirus,,,Autre,,Non
2022,2140240,boscalid,188425-85-6,22.0,Env A,,Non
2022,2140242,diflufenicanil,83164-33-4,195.0,Env B,,Non
2022,2140244,metribuzine,21087-64-9,67.2,Env A,,Non
2022,2140246,metsulfuron-methyl,74223-64-6,3.876,Env A,Substitution,Non
2022,2140246,thifensulfuron-methyle,79277-27-3,38.874,Env A,,Non
2022,2140247,cyazofamide,120116-88-3,98.875,Env A,,Oui
2022,2140247,phosphonate de disodium,13708-85-5,988.75,Autre,,Oui
2022,2140248,difenoconazole,119446-68-3,1.5,Env A,,Non
2022,2140248,propiconazole,60207-90-1,1.5,CMR,Exclusion,Non
2022,2140250,fluopyram,658066-35-4,145.0,Env A,,Non
2022,2140250,prothioconazole,178928-70-6,145.0,Env A,,Non
2022,2140251,mepiquat-chlorure,24307-26-4,38.85,Env B,,Non
2022,2140251,metconazole,125116-23-6,5.55,CMR,,Non
2022,2140252,phosphate ferrique,10045-86-0,838.219123,Autre,,Oui
2022,2140254,acide pelargonique,112-05-0,4791.28,Autre,,Non
2022,2140255,acide pelargonique,112-05-0,39994.8936,Autre,,Non
2022,2140256,chlorpyriphos-methyl,5598-13-0,5.05125,Env A,,Non
2022,2140257,iodosulfuron-methyl-sodium,144550-36-7,976.87232,Env A,,Oui
2022,2140257,mefenpyr-diethyl,135590-91-9,14653.0848,Autre,,Oui
2022,2140257,mesosulfuron-methyl,208465-21-8,4884.3616,Env A,,Oui
2022,2140258,iodosulfuron-methyl-sodium,144550-36-7,890.24715,Env A,,Non
2022,2140258,mesosulfuron-methyl,208465-21-8,890.24715,Env A,,Non
2022,2140259,fluopicolide,239110-15-7,1.998,Env A,,Oui
2022,2140259,fosetyl-aluminium,39148-24-8,30.004,Autre,,Oui
2022,2140260,imazamox,114311-32-9,2.2,Env A,Substitution,Oui
2022,2140261,florasulame,145701-23-1,31.7898,Env A,,Non
2022,2140261,tritosulfuron,142469-14-5,420.3318,Env A,,Non
2022,2140270,ametoctradine,865318-97-4,9376.342,Env A,,Non
2022,2140272,fosetyl,15845-66-6,7.75,Autre,,Oui
2022,2140272,propamocarbe,24579-73-5,13.25,Autre,,Oui
2022,2140276,alcools terpeniques,98-55-5,49.875,Autre,,Non
2022,2150002,metamitrone,41394-05-2,1792.2,Env A,,Non
2022,2150004,clomazone,81777-89-1,2.52,Env A,,Oui
2022,2150006,metribuzine,21087-64-9,131.6,Env A,,Non
2022,2150007,clomazone,81777-89-1,1440.383,Env A,,Oui
2022,2150007,napropamide,15299-99-7,16461.52,Env A,,Oui
2022,2150008,prohexadione-calcium,127277-53-6,1562.675,Env B,,Oui
2022,2150009,cymoxanil,57966-95-7,2488.5,CMR,,Non
2022,2150009,mandipropamide,374726-62-2,3456.25,Env A,,Non
2022,2150011,tebuconazole,107534-96-3,0.0625,CMR,,Non
2022,2150012,mesotrione,104206-82-8,12160.6176,CMR,,Oui
2022,2150014,fluxapyroxad,907204-31-3,957.1875,Santé A,,Non
2022,2150014,metconazole,125116-23-6,689.175,CMR,,Non
2022,2150016,metirame,9006-42-2,6807.5,Env A,,Non
2022,2150018,imazamox,114311-32-9,7.4,Env A,Substitution,Non
2022,2150019,silthiofam,175217-20-6,16925.872501,Env A,,Non
2022,2150020,rimsulfuron,122931-48-0,207.1125,Env A,,Oui
2022,2150022,dicamba,1918-00-9,24786.696,Env B,,Non
2022,2150023,bentazone,25057-89-0,2.4,Env B,,Non
2022,2150025,epoxiconazole,133855-98-8,43.75,CMR,Exclusion,Non
2022,2150025,fenpropimorphe,67564-91-4,140.0,CMR,,Non
2022,2150025,metrafenone,220899-03-6,52.5,Env A,,Non
2022,2150026,fluxapyroxad,907204-31-3,1087.1875,Santé A,,Non
2022,2150026,metconazole,125116-23-6,782.775,CMR,,Non
2022,2150028,metobromuron,3060-89-7,287808.945,CMR,,Oui
2022,2150031,pyrethrines,8003-34-7,50.0898,Env A,,Non
2022,2150033,fluxapyroxad,907204-31-3,107.1875,Santé A,,Non
2022,2150033,metconazole,125116-23-6,77.175,CMR,,Non
2022,2150042,boscalid,188425-85-6,58.0,Env A,,Non
2022,2150044,metalaxyl-m,70630-17-0,2.791,Autre,,Oui
2022,2150051,bixafen,581809-46-3,770.8,Env A,,Non
2022,2150051,fluoxastrobine,361377-29-9,963.5,CMR,,Non
2022,2150051,prothioconazole,178928-70-6,1927.0,Env A,,Non
2022,2150054,cypermethrine,52315-07-8,381.6,Env A,,Non
2022,2150058,difenoconazole,119446-68-3,6641.25,Env A,,Oui
2022,2150062,diflufenicanil,83164-33-4,209.0,Env B,,Non
2022,2150062,flufenacet,142459-58-3,418.0,Env A,,Non
2022,2150063,prosulfocarbe,52888-80-9,12.0,Env A,,Oui
2022,2150066,propyzamide,23950-58-5,180.0,CMR,Substitution,Non
2022,2150067,phosphonate de disodium,13708-85-5,186462.59,Autre,,Non
2022,2150068,chlorantraniliprole,500008-45-7,5.0,Env A,,Non
2022,2150071,fluopyram,658066-35-4,153.125,Env A,,Non
2022,2150071,prothioconazole,178928-70-6,153.125,Env A,,Non
2022,2150074,phosphonate de disodium,13708-85-5,19255.045,Autre,,Non
2022,2150078,clomazone,81777-89-1,997.248,Env A,,Non
2022,2150078,pethoxamide,106700-29-2,16620.8,Env A,,Non
2022,2150081,cyflufenamid,180409-60-3,176.1192,Env A,,Non
2022,2150081,difenoconazole,119446-68-3,352.2384,Env A,,Non
2022,2150083,chlorpyriphos-methyl,5598-13-0,58.5,Env A,,Non
2022,2150084,mesotrione,104206-82-8,5405.157,CMR,,Non
2022,2150085,clopyralid,1702-17-6,2032.604,Autre,,Non
2022,2150086,cyantraniliprole,736994-63-1,495.7,Env A,,Non
2022,2150087,cuivre du sulfate de cuivre,8011-63-0,807.0,Env A,Substitution,Non
2022,2150088,prosulfuron,94125-34-5,0.525,Env A,Substitution,Non
2022,2150096,cymoxanil,57966-95-7,56.1,CMR,,Oui
2022,2150096,zoxamide,156052-68-5,56.1,Env A,,Oui
2022,2150097,tribenuron-methyle,101200-48-0,49.425,Env A,,Non
2022,2150100,huile minerale paraffinique,8042-47-5,14.4,Autre,,Oui
2022,2150103,huile de vaseline,8042-47-5,890044.702,Autre,,Non
2022,2150104,huile minerale paraffinique,8042-47-5,234112.167,Autre,,Oui
2022,2150105,"e7,z9-dodecadienylacetate",54364-62-4,4325.30566,Env A,,Non
2022,2150112,amisulbrom,348635-87-0,150.5,CMR,,Non
2022,2150112,folpel,133-07-3,1505.0,CMR,,Non
2022,2150118,soufre,7704-34-9,648841.673601,Autre,,Oui
2022,2150124,clomazone,81777-89-1,196.6896,Env A,,Non
2022,2150125,diflufenicanil,83164-33-4,11606.935,Env B,,Non
2022,2150130,florasulame,145701-23-1,303.6875,Env A,,Non
2022,2150140,glyphosate,1071-83-6,2522934.662364,Env A,,Oui
2022,2150175,1-dodecanol,112-53-8,0.0268,Env A,,Non
2022,2150175,1-tetradecanol,112-72-1,0.0048,Env A,,Non
2022,2150175,"e8,e10-dodecadiene-1-ol",33956-49-9,0.168,Env A,,Non
2022,2150175,z-11-tetradecenyl acetate,20711-10-8,0.168,Autre,,Non
2022,2150175,z-9-tetradecenyl acetate,16725-53-4,0.032,Autre,,Non
2022,2150179,"e8,e10-dodecadiene-1-ol",33956-49-9,412.12482,Env A,,Non
2022,2150215,tribenuron-methyle,101200-48-0,466.125,Env A,,Non
2022,2150223,diflufenicanil,83164-33-4,74.5,Env B,,Non
2022,2150232,difenoconazole,119446-68-3,909.005,Env A,,Non
2022,2150245,alphamethrine,67375-30-8,645.3,Santé A,Substitution,Non
2022,2150247,nicosulfuron,111991-09-4,30.2,Env A,,Non
2022,2150247,sulcotrione,99105-77-8,226.5,CMR,,Non
2022,2150248,dimethomorphe,110488-70-5,2215.0,Env A,Exclusion,Non
2022,2150248,fluazinam,79622-59-6,2215.0,CMR,,Non
2022,2150266,difenoconazole,119446-68-3,195.0,Env A,,Oui
2022,2150267,boscalid,188425-85-6,408.0,Env A,,Non
2022,2150269,cyazofamide,120116-88-3,495.75,Env A,,Non
2022,2150269,phosphonate de disodium,13708-85-5,4957.5,Autre,,Non
2022,2150274,fluxapyroxad,907204-31-3,7.1875,Santé A,,Non
2022,2150274,metconazole,125116-23-6,5.175,CMR,,Non
2022,2150277,pyrimethanil,53112-28-0,8415.2,Env A,,Oui
2022,2150304,napropamide,15299-99-7,1194.75,Env A,,Non
2022,2150324,boscalid,188425-85-6,9.2115,Env A,,Non
2022,2150324,pyraclostrobine,175013-18-0,2.3115,Santé A,,Non
2022,2150328,pythium oligandrum souche m1,,,Autre,,Non
2022,2150330,fosetyl-aluminium,39148-24-8,1272.0,Autre,,Non
2022,2150336,prosulfuron,94125-34-5,74.295,Env A,Substitution,Non
2022,2150352,cycloxydime,101205-02-1,350.5,CMR,,Non
2022,2150353,cuivre de l'oxyde cuivreux,1317-39-1,5422.5,Env A,Substitution,Oui
2022,2150355,dimethenamide-p (dmta-p),163515-14-8,22.0,Env A,,Non
2022,2150355,metazachlore,67129-08-2,22.0,CMR,,Non
2022,2150355,quinmerac,90717-03-6,11.0,Env A,,Non
2022,2150372,phosphonate de potassium,13492-26-7,347.3,Autre,,Oui
2022,2150375,prothioconazole,178928-70-6,361.25,Env A,,Oui
2022,2150375,tebuconazole,107534-96-3,361.25,CMR,,Oui
2022,2150387,ametoctradine,865318-97-4,16337.655,Env A,,Oui
2022,2150387,dimethomorphe,110488-70-5,12253.24125,Env A,Exclusion,Oui
2022,2150417,bacillus thuringiensis ssp kurstaki souche abts-351,68038-71-1,1976.051735,Autre,,Oui
2022,2150438,cymoxanil,57966-95-7,2.0,CMR,,Non
2022,2150438,folpel,133-07-3,16.7,CMR,,Non
2022,2150443,dithianon,3347-22-6,2971.86,Env A,,Non
2022,2150443,pyraclostrobine,175013-18-0,990.62,Santé A,,Non
2022,2150451,difenoconazole,119446-68-3,342.25,Env A,,Oui
2022,2150456,cymoxanil,57966-95-7,138.6,CMR,,Oui
2022,2150456,zoxamide,156052-68-5,138.6,Env A,,Oui
2022,2150479,cos-oga,,327.167875,Autre,,Non
2022,2150481,aclonifen,74070-46-5,44382.825,CMR,,Oui
2022,2150481,clomazone,81777-89-1,2662.9695,Env A,,Oui
2022,2150483,lambda-cyhalothrine,91465-08-6,8964.68768,Santé A,Substitution,Non
2022,2150484,clopyralid,1702-17-6,4561.992,Autre,,Non
2022,2150484,florasulame,145701-23-1,380.166,Env A,,Non
2022,2150489,chlorotoluron,15545-48-9,180.0,CMR,,Non
2022,2150493,alkylpolyglucoside,68515-73-1,0.87,Autre,,Oui
2022,2150571,cyprodinyl,121552-61-2,3193.125,Env A,,Oui
2022,2150571,fludioxonil,131341-86-1,2128.75,Env A,,Oui
2022,2150572,ametoctradine,865318-97-4,17.4,Env A,,Oui
2022,2150572,metirame,9006-42-2,63.8,Env A,,Oui
2022,2150577,abamectine,71751-41-2,6.57,CMR,,Non
2022,2150626,mesotrione,104206-82-8,388.5,CMR,,Non
2022,2150641,boscalid,188425-85-6,28.836,Env A,,Oui
2022,2150641,pyraclostrobine,175013-18-0,7.236,Santé A,,Oui
2022,2150642,metamitrone,41394-05-2,6.75,Env A,,Oui
2022,2150646,fluopyram,658066-35-4,154.5,Env A,,Oui
2022,2150646,trifloxystrobine,141517-21-7,154.5,Env A,,Oui
2022,2150660,acibenzolar-s-methyl,135158-54-2,6.0,Env A,,Oui
2022,2150699,clopyralid,1702-17-6,8.6,Autre,,Non
2022,2150742,carfentrazone ethyl,128639-02-1,34.92,Env A,,Oui
2022,2150747,prohexadione-calcium,127277-53-6,25.5,Env B,,Oui
2022,2150750,dimethenamide-p (dmta-p),163515-14-8,68.0,Env A,,Non
2022,2150750,metazachlore,67129-08-2,68.0,CMR,,Non
2022,2150750,quinmerac,90717-03-6,34.0,Env A,,Non
2022,2150752,prosulfocarbe,52888-80-9,129904.0,Env A,,Non
2022,2150753,fluopyram,658066-35-4,3795.0,Env A,,Non
2022,2150753,prothioconazole,178928-70-6,3795.0,Env A,,Non
2022,2150755,azoxystrobine,131860-33-8,516.5875,Santé A,,Non
2022,2150755,folpel,133-07-3,2762.5,CMR,,Non
2022,2150757,diflufenicanil,83164-33-4,1159.44,Env B,,Non
2022,2150757,glyphosate,1071-83-6,7246.5,Env A,,Non
2022,2150758,spirotetramat,203313-25-1,28.5,CMR,,Oui
2022,2150763,pyraflufen-ethyl,129630-19-9,0.132,Env A,,Oui
2022,2150766,metsulfuron-methyl,74223-64-6,0.21,Env A,Substitution,Oui
2022,2150766,thifensulfuron-methyle,79277-27-3,2.04,Env A,,Oui
2022,2150768,metamitrone,41394-05-2,189.9,Env A,,Oui
2022,2150783,clomazone,81777-89-1,1.8,Env A,,Non
2022,2150785,mesotrione,104206-82-8,5278.783,CMR,,Non
2022,2150786,pendimethaline,40487-42-1,524.7,Env A,Substitution,Non
2022,2150789,phosphate ferrique,10045-86-0,0.38214,Autre,,Non
2022,2150790,phosphate ferrique,10045-86-0,646.9069,Autre,,Non
2022,2150792,metamitrone,41394-05-2,794.5,Env A,,Non
2022,2150845,florasulame,145701-23-1,0.035,Env A,,Non
2022,2150845,fluroxypyr,69377-81-7,3.5,Env B,,Non
2022,2150847,clonostachys rosea j1446 (anciennement gliocladium catenulatum),,4.68,Autre,,Non
2022,2150855,prochloraze,67747-09-5,5568.075,Env A,,Non
2022,2150870,florasulame,145701-23-1,368.6,Env A,,Oui
2022,2150889,chlorantraniliprole,500008-45-7,1.26,Env A,,Oui
2022,2150891,difenoconazole,119446-68-3,820.0,Env A,,Non
2022,2150893,folpel,133-07-3,528.0,CMR,,Oui
